hub_id	source_label	pointer_def	target_label	target_hub_id	target_hub_label	target_hub_status	resolved_def	resolved_def_quality	scheme_id	resolution_status
hub:002430	競落	→けいらく	けいらく	hub:002946	競落	provisional	競売によりその対象である	truncation	yuhikaku_legal_dict	resolved_via_reading
hub:012916	第三取得者	「第三者」	第三者	hub:007868	第三者	canonical	事件又は契約等の当事者でない者をいう(民法177，行政事件訴訟法22I).法令上善意の第三者と悪意の第三者とを区別する場合がある。「悪意の第三者」とは,当事者間に存する特別の事情,条件等を知っている第三者であり，「善意の第三者」（民法94Ⅱ）とは，これらの点を知らない第三者である。\n\n「第三者」という用語に類似した用語として,「第三取得者」又は「第三債務者」という用語が用いられることがある。\n\n「第三取得者」とは，第三者である取得者という意味で，担保権の目的となっている物（不動産又は動産）を当該担保権をもって担保される債権の債権者若しくは債務者以外の者が取得した場合又は売買等の目的物を更に買主から取得した場合等のその取得者をいい（民法では，担保物権に関してだけこの用語を用いている。)(例1参照)，「第三債務者」とは，第三者たる債務者という意味で，ある債権の債務者が，別の債権を有している場合に，後の債権の債務者を前の債権の債権者からみていう用語である(例2参照）.\n\n【例1）】\n\n先取特権は，債務者がその目的である動産をその第三取得者に引き渡した後は,その動産について行使	ok	hourei_yougo_jiten_11	resolved
hub:009041	答申	→諮問	諮問	hub:005525	諮問	canonical	「諮問」とは，意見を聴くということである。しかしながら，法令上は,通例，一定の機関に対し，法令上定められた事項についての意見を求める場合に用いられ（内閣府設置法19条1項1号等)，この場合，意見を聴かれる機関を，通例，「諮問機関」という。したがって,このような法令上の特定の機関でない者，例えば，証人，参考人，ある機関，団体等又は広く一般の意見を聴く場合は，「意見を聴く」，「意見を求める」又は「助言を求める」等と規定し（刑事訴訟法158条1項，建設業法32条,測量法36条，行政手続法39条1項)，「諮問」という用語を用いることは少ない．しかしながら，逆にいわゆる諮問機関の意見を聴く場合に，「意見を聴く」という用語を用いた例は，かなり多い (国土利用計画法5条3項，私立学校法8条等).\n\n諮問機関は，国については，国家行政組織法8条に規定する「重要事項に関する調査審議，不服審査その他学識経験を有する者等の合議により処理することが適当な事務をつかさどらせるための合議制の機関」のカテゴリーに属するものとして，各省庁の設置法等により，審議会，調査会，協議会，審査会等の名を付して置かれるのが通	ok	yuhikaku_legal_dict	resolved
hub:001458	簡易保険	↳簡易生命保険	簡易生命保険	hub:001455	簡易生命保険	canonical	安い保険料で簡易に利用できるように簡易生命保険法（昭二四法六八）によって日本郵政公社が行っていた非営利の生命保険。郵政民営化により、平成一九年に簡易生命保険法が廃止され、それまでの簡易生命保険契約に係る権利及び義務は、日本郵政公社から独立行政法人郵便貯金・簡易生命保険管理機構（現在の独立行政法人郵便貯金・簡易生命保険管理・郵便局ネットワーク支援機構）に承継された。	ok	yuhikaku_legal_dict	resolved
hub:009778	納税告知書	→納税の告知	納税の告知	hub:009789	納税の告知	canonical	①賦課課税方式による国税、②源泉徴収等による国税、自動車重量税及び登録免許税で法定納期限までに納付されなかったものを徴収するに当たり、納税者に対して、納付すべき税額、納期及び納付場所を記載した納税告知書を送達し、納付を命ずる税務署長の行政処分（税通三六）。地方税では、納付の告知又は納入の告知という（地税一三）。	ok	yuhikaku_legal_dict	resolved
hub:009780	納税者訴訟	→住民訴訟	住民訴訟	hub:005810	住民訴訟	canonical	民衆訴訟の一種。住民は、普通地方公共団体の執行機関又は職員について、違法又は不当な公金の支出等があると認められるときは住民監査請求をすることができるが、監査の結果等に不服がある場合その他一定の場合に、裁判所に対し、監査請求に係る違法な行為等について、その行為の差止め、取消し等やその地方公共団体への損害賠償等を訴えをもって請求することができる（自治二四二の二）。アメリカの諸州で行われている納税者訴訟にならったもの。	ok	yuhikaku_legal_dict	resolved
hub:012690	経過措置	「経過規定」	経過規定	hub:002763	経過規定	canonical	なお,「経過規定」の項参照。（兼）\n\n法令が新たに規定され又は既存の法令が改廃された場合に，一定の法律事実についての旧法又は新法の適用その他の経過的措置を定める規定をいう。法は，社会生活の規範であり，人の社会生活は，法により規律され，整序されて，1つの秩序を形成しているから，法令を新たに制定し，又は既存の法令を改廃することは，大なり小なり古い秩序を破壊し新しい秩序を形成することになり，社会生活の動揺を来すことになる。そこで，その場合に従来の秩序をある程度容認し，又は新しい秩序の採用に特例を定めて古い秩序が円滑に新しい秩序に移行するように配慮することが望ましい。経過規定は，この目的で置かれる。経過規定の内容は，法令によって一様ではないが，通常置かれるものに,\n\n1. 従来の法令の効力に関する経過規定（例えば,「この法律の施行前にした行為に対する罰則の適用については，なお従前の例による」というように，従前の罰則に関する規定が改廃された場合に，その改廃前にした行為に対する罰則の適用を定めるもの)\n2. 従来の法令による行為の効力に関する規定（例えば，行政機関が従来の法令に基づき，免	ok	hourei_yougo_jiten_11	resolved
hub:002047	給付訴訟	⇨給付の訴え	給付の訴え	hub:002049	給付の訴え	canonical	被告に対し、債権の目的である特定の行為をする義務がある旨主張して、その行為の履行を命じる判決を求める訴え。一定金額の支払を求めるとか、家屋の明渡しを求めるとか、登記を移転する行為（意思表示）を求めるなどがその例である。給付訴訟ともいう。履行期が到来していて給付義務が現存することを主張する現在の給付の訴えのほかに、将来の給付の訴えがある。	ok	yuhikaku_legal_dict	resolved
hub:012983	統括	「統轄」	統轄	hub:008943	統轄	canonical	1）上級の行政機関等がその管轄権の下にある他の下級の行政機関等を包括的に総合調整しつつ，すべること（例1参照),又は2）行政機関の長等が，その所掌の下にある行政事務を総合的にすべつつ，締めくくること（例2参照）を表すのに用いられる．ただし，国家行政組織法においては，「統轄」と「統括」とを区別し，2)の意義を表す用語としては「統括」を用いており（例3参照),他の法令でも同様の用法に従うことが多い（自衛隊法12条2項・13条，内閣法制局設置法2条2項).\nなお,国の行政事務は,全て内閣府又は各省の長たる各大臣のいずれかの管理に属するのであるが，この関係を表す用語として，「分担管理」という用語が用いられている（内閣法3条1項，国家行政組織法5条1項）（「分担管理」の項参照)．また，行政機関の長等がその所掌事務を管理する態様を表す用語としては，この「統轄」又は「統括」のほかに，「総轄」「総括」「統理」「総理」「掌理」等いろいろある（「統轄」等の項参照)\n- 例1）国の行政機関は，内閣の統轄の下に，その政策について，自ら評価し，企画及び立案を行い，並びに国の行政機関相互の調整を図るとともに，	ok	hourei_yougo_jiten_11	resolved
hub:007240	絶対的上告理由	⇨上告理由	上告理由	hub:006220	上告理由	canonical	上告に当たっての原判決に対する不服申立ての理由。①民事訴訟では、原判決に憲法の解釈の誤りその他憲法の違反があること及び訴訟手続上の法令違反で一定の重要なもの（絶対的上告理由）が上告理由である（民訴三一二①②）。原判決に法令の違反がある旨の主張は、高等裁判所に対する上告の場合は上告理由となり得る（三一二③）が、最高裁判所に対する上告の場合は一定の場合に上告受理申立ての理由となるにすぎず（三一八①）、上告理由とはならない。②刑事訴訟では、憲法違反、憲法解釈の誤り又は最高裁判所等の判例との相反が、原則的な上告理由である（刑訴四〇五）。	ok	yuhikaku_legal_dict	resolved
hub:007238	絶対的抗弁	⇨物的抗弁	物的抗弁						yuhikaku_legal_dict	target_not_found
hub:007489	総勘定元帳	↳元帳	元帳	hub:011795	元帳	canonical	会計帳簿の一つで、複式簿記の原則に従い、日々の取引を勘定科目ごとに区分した勘定口座によって統合整理した帳簿。総勘定元帳ともいう。株式会社において、株主等はその閲覧権を有する。	ok	yuhikaku_legal_dict	resolved
hub:007627	総務庁	↳総務省	総務省	hub:007625	総務省	canonical	行政の基本的な制度の管理及び運営を通じた行政の総合的かつ効率的な実施の確保,地方自治の本旨の実現及び民主政治の基盤の確立,自立的な地域社会の形成，国と地方公共団体及び地方公共団体相互間の連絡協調，情報の電磁的方式による適正かつ円滑な流通の確保及び増進，電波の公平かつ能率的な利用の確保及び増進，郵便事業の適正かつ確実な実施の確保，公害に係る紛争の迅速かつ適正な解決，鉱業，採石業又は砂利採取業と一般公益又は各種の産業との調整並びに消防を通じた国民の生命,身体及び財産の保護を図り，並びに他の行政機関の所掌に属しない行政事務及び法律（法律に基づく命令を含む。）で総務省に属させられた行政事務を遂行すること等を任務とする省（総務省設置法3)。\n\n総務省には，地方支分部局として，管区行政評価局，総合通信局，沖縄行政評価事務所及び沖縄総合通信事務所が置かれ（総務省設置法24)，また，外局として，公害等調整委員会及び消防庁が置かれる（総務省設置法30)。\n\n総務省本省には，内部部局として，大臣官房並びに行政管理局，行政評価局，自治行政局，自治財政局，自治税務局，国際戦略局，情報流通行政局，総合通	ok	yuhikaku_legal_dict	resolved
hub:007550	総手的共有	⇨合有	合有	hub:003845	合有	canonical	共同所有の一形態を指す講学上の概念で、共有と総有の中間に位置し、合手的共有、総手的共有ともいう。各共同所有者は、持分を潜在的には有するが、処分の自由を否定され、目的物の分割請求の自由もないなど、共同目的のために団体的制約を受けている。民法上、組合財産は総組合員の共有に属すると規定されているが（六六八）、学説上は合有と解する説が有力である。	ok	yuhikaku_legal_dict	resolved
hub:007636	総理大臣	↳内閣総理大臣	内閣総理大臣	hub:009473	内閣総理大臣	canonical	内閣の首長、すなわち、内閣において他の国務大臣の上位にあり、内閣の中核にある国務大臣（憲六六①）。同時に内閣府の長。国会議員の中から国会によつて指名され、天皇によつて任命される（六七①・六①）。国務大臣の任免権及び訴追同意権を持ち、内閣を代表し、行政各部を指揮監督する。閣議を主宰し、各大臣間の権限争議を閣議にかけて裁定する（憲六八・七二等、内四～七）。また、行政各部の処分又は命令を中止させ、内閣の処置を待つことができる（内八）。	ok	yuhikaku_legal_dict	resolved
hub:007641	総理府	⇨内閣府	内閣府	hub:009476	内閣府	canonical	内閣の重要施策に関する内閣の事務を助けることのほか，皇室，栄典及び公式制度に関する事務その他の国として行うべき事務の適切な遂行，男女共同参画社会の形成の促進，市民活動の促進，沖縄の振興及び開発，北方領土問題の解決の促進，災害からの国民の保護，事業者間の公正かつ自由な競争の促進，国の治安の確保，行政手続における特定の個人を識別するための番号等の適正な取扱いの確保，カジノ施設の設置及び運営に関する秩序の維持及び安全の確保，金融の適切な機能の確保，消費者が安心して安全で豊かな消費生活を営むことができる社会の実現に向けた施策の推進，こどもが自立した個人としてひとしく健やかに成長することのできる社会の実現に向けた施策の推進，政府の施策の実施を支援するための基盤の整備並びに経済その他の広範な分野に関係する施策に関する政府全体の見地からの関係行政機関の連携の確保を図るとともに，内閣総理大臣が政府全体の見地から管理することがふさわしい行政事務の円滑な遂行を図ることを任務とするもの（内閣府設置法3Ⅰ・Ⅱ）．また，内閣府は，内閣の重要政策に関する内閣の事務を助ける任務を遂行するに当たり，内閣官房を助けるも	ok	yuhikaku_legal_dict	resolved
hub:007546	総辞職	⇨内閣総辞職	内閣総辞職	hub:009472	内閣総辞職	canonical	内閣を組織する内閣総理大臣及び国務大臣の全員が同時にその地位から去ること。憲法は、内閣が総辞職しなければならない場合として、①衆議院で不信任決議案を可決し又は信任決議案を否決して、一〇日以内に衆議院が解散されないとき、②内閣総理大臣が欠けたとき、③衆議院議員総選挙の後に初めて国会の召集があつたとき、を定めている（六九・七〇）が、そのほか、政策の行き詰まり等により自ら進んで総辞職をする場合がある。	ok	yuhikaku_legal_dict	resolved
hub:013138	緑化協定	「建築協定」	建築協定	hub:003167	建築協定	canonical	土地の所有権者及び借地権者が，その全員で当該権利の目的となっている土地について一定の区域を定め，その区域内における建築物の敷地，位置，構造，用途，形態，意匠又は建築設備に関する基準について締結する協定（「協定」の項参照）をいう（建築基準法69・70)。\n\n建築協定は，自主的な権利制限についての申合せであり，住宅地としての環境又は商店街としての利便を高度に維持増進する等建築物の利用を増進し，かつ，土地の環境を改善することを目的とするものである．建築協定は，市町村の条例で定める区域内の建築に関し，建築協定書を作成して特定行政庁（「行政庁」の項参照)の認可を受けることにより成立する（同法70)。\n\n認可の公告のあった建築協定は，その公告の日以後に当該建築協定区域内の土地の所有権者等となった者に対してもその効力が及び,また，建築物の借主にもその強制力が及ぶこととされていて，協定の安定性，永続性が担保されている（同法75・77)。建築協定を廃止するには，協定に加わっている者の過半数の合意でその旨を定め，特定行政庁の認可を受けなければならない(同法76)。\n\n建築協定の内容に違反した場	ok	hourei_yougo_jiten_11	resolved
hub:002709	繰上当選	→繰上補充	繰上補充	hub:002711	繰上補充	canonical	選挙を行った場合に，当選を得た者が死亡者であるときとか，一定の欠格事由に該当して当選を失ったときなどに，再び選挙をやり直すとか，あるいは補欠選挙を行う費用と手間を省く意味で，当選人の次位の得票を得た者，いわゆる次点者（衆議院の小選挙区選出議員及び地方公共団体の長の選挙にあっては,当選人と同数の得票を得た者であってくじの結果当選人とならなかったもの）を繰り上げて当選人とすることをいう。公職選挙法では，一定の場合にこの繰上補充を認めているが，選挙の期日から余り時期がたった場合にもこの繰上補充を認めることは，選挙人の意思のつながりとの関係で問題があるので，特定の場合には繰上補充の認められる期間を制限している（同法97・97の2・112）。(修）	ok	yuhikaku_legal_dict	resolved
hub:002708	繰上徴収	→繰上請求	繰上請求	hub:002707	繰上請求	canonical	繰上徴収\n\n納付又は納入の義務が確定している地方税に係る地方公共団体の徴収金をその納期限前に徴収することをいう（地方税法13の2）。納税者又は特別徴収義務者の財産につき滞納処分や強制執行が開始されたとき，納税者等である法人が解散したとき等において,本来の納期限の到来を待っていては，その全額を徴収することができないと認められるものに限って，その納期限前にこれを徴収することができることとされている。\n\n徴収の猶予を受けている者に対してその猶予を取り消して徴収することは，ここにいう「繰上徴収」には当たらない(地方税法15の3。なお，国税における繰上請求の制度（国税通則法38）は，昭和37年法律67号により削除される前の国税徴収法43条では繰上徴収とされていたもので，その実質において，地方税法の繰上徴収の制度と同様のものである。\[類語]繰上請求 (関)	ok	yuhikaku_legal_dict	resolved
hub:001874	羈束裁量	→法規裁量	法規裁量	hub:010947	法規裁量	canonical	具体的な行政行為をする場合に、法律が客観的基準を定めている場合の行政庁の裁量。羈束（きそく）裁量ともいう。自由裁量に対する観念。法規裁量は、一見行政庁の裁量を許容するようにみえるが、法律解釈の問題であり、その裁量の当否は、法律問題として裁判所の審理の対象となる。この点に自由裁量と区分する意義がある。	ok	yuhikaku_legal_dict	resolved
hub:006545	職務領事	→本務領事	本務領事	hub:011447	本務領事	canonical	専ら領事事務を行う者のことで、職務領事ともいい、名誉領事に対する。原則として、派遣国の国民でなければならない。	ok	yuhikaku_legal_dict	resolved
hub:007617	臓物	↳盗品等	盗品等	hub:009082	盗品等	canonical	刑法上、盗品その他財産に対する罪に当たる行為によって領得された財物（二五六①）であって、被害者が法律上追求し得るもののこと。「財産に対する罪に当たる行為」とは、一般に、構成要件に該当して違法であればよく、有責なものであることまでは必要ないと解されている。平成七年改正前の同法では、「贓物（ぞうぶつ）」と規定されていた。	ok	yuhikaku_legal_dict	resolved
hub:013141	臨時急施	「急施」	急施	hub:002022	急施	canonical	急いで行うこと．「急施を要する」というように用いられる．例えば，「災害の発生その他特別の事情により急施を要すると認められるもの」（土地区画整理法3V）等．「臨時急施を要するもの」という表現もある（地方公務員等共済組合法32Ⅱ等)．なお，平成18年法律53号による改正前の地方自治法102条5項は「臨時会の開会中に急施を要する事件があるときは」としていたが，現行地方自治法では「緊急を要する」と改められている（同法102VI)．（溝）	ok	hourei_yougo_jiten_11	resolved
hub:005336	自動車運転免許	→運転免許	運転免許	hub:000537	運転免許	canonical	自動車及び原動機付自転車を運転しようとする者に対して都道府県公安委員会が行う許可処分。第一種免許、第二種免許及び仮免許の三区分があり、更に各区分ごとに自動車等の種類に応じた免許の種類が定められている。免許の取得には、	ok	yuhikaku_legal_dict	resolved
hub:005149	自治体	↳地方公共団体	地方公共団体	hub:008253	地方公共団体	canonical	一定の地域を基盤として構成され,その地域内の全ての住民をその構成員とし，かつ,その地域における公共事務を処理するための公権力を認められた公法人である。憲法は，92条において「地方公共団体の組織及び運営に関する事項は，地方自治の本旨に基いて，法律でこれを定める」と規定し，地方自治の原則と地方公共団体の存在を憲法上の制度として確立した．我が国の地方制度は，沿革的にも極めて長い発展の歴史を有し，自治権の強弱消長があったのであるが，現憲法によって地方自治は，国の基本的制度の1つとされかつ，自治権の飛躍的強化を見ることとなった。地方自治の本旨とは，国家秩序の内部において，地方公共団体が可能な範囲内において自由に自治権の行使を認められ,この自治活動を通じて国政の発展と公共の福祉の向上に資する地方制度の在り方を指すものといえよう．地方公共団体は,この地方自治制度の根幹をなすものである．一定の地域を基盤とする意味において社団又は財団たる法人と異なる地団法人であり,その地域内の全ての住民をその構成員として，これに対する支配権を有する意味において属地的支配権を有する法人であり，その地域内の公共事務の処理を	ok	yuhikaku_legal_dict	resolved
hub:005148	自治省	↳総務省	総務省	hub:007625	総務省	canonical	行政の基本的な制度の管理及び運営を通じた行政の総合的かつ効率的な実施の確保,地方自治の本旨の実現及び民主政治の基盤の確立,自立的な地域社会の形成，国と地方公共団体及び地方公共団体相互間の連絡協調，情報の電磁的方式による適正かつ円滑な流通の確保及び増進，電波の公平かつ能率的な利用の確保及び増進，郵便事業の適正かつ確実な実施の確保，公害に係る紛争の迅速かつ適正な解決，鉱業，採石業又は砂利採取業と一般公益又は各種の産業との調整並びに消防を通じた国民の生命,身体及び財産の保護を図り，並びに他の行政機関の所掌に属しない行政事務及び法律（法律に基づく命令を含む。）で総務省に属させられた行政事務を遂行すること等を任務とする省（総務省設置法3)。\n\n総務省には，地方支分部局として，管区行政評価局，総合通信局，沖縄行政評価事務所及び沖縄総合通信事務所が置かれ（総務省設置法24)，また，外局として，公害等調整委員会及び消防庁が置かれる（総務省設置法30)。\n\n総務省本省には，内部部局として，大臣官房並びに行政管理局，行政評価局，自治行政局，自治財政局，自治税務局，国際戦略局，情報流通行政局，総合通	ok	yuhikaku_legal_dict	resolved
hub:005690	自由結婚	→自由婚姻	自由婚姻	hub:005706	自由婚姻	canonical	子が父母の同意を得ないで行う婚姻。民法旧規定では、子が婚姻するには、男は満三〇歳に達するまで、女は満二五歳に達するまでは、その家にある父母の同意を必要としており、成年者にについても、完全には自由婚姻が認められていなかった。現行民法では、婚姻に当たって父母の同意は必要とされない。	ok	yuhikaku_legal_dict	resolved
hub:005063	自称無限責任社員	⇨自称社員	自称社員	hub:005058	自称社員	canonical	合名会社の社員及び合資会社の社員に関し、社員でない者であって、第三者に対し自己を無限責任社員であると誤認させるような行為をするものを自称社員又は擬似社員という。また、合資会	ok	yuhikaku_legal_dict	resolved
hub:009542	荷揚げ	→陸揚げ	陸揚げ	hub:012167	陸揚げ	canonical	海上運送において、貨物を陸上に荷揚げすること。航海傭船（ようせん）契約において、船長は、陸揚げに必要な準備が整ったときは、荷受人に遅滞なくその通知をすることを要し、契約上の陸揚期間はその通知があった時から起算される（商七五二）。また、関税法上、外国貨物の仮陸揚げをしようとするときには、船長又は機長に、税関に対する届出義務が課されている（三二）。	ok	yuhikaku_legal_dict	resolved
hub:012904	葬祭補償	「葬祭料」	葬祭料	hub:007534	葬祭料	canonical	【1）労働者が業務上死亡した場合において，使用者が，労働基準法に基づき，葬祭の費用として，葬祭を行う者に対して行う補償であって，その額は，平均賃金の60日分である】\n(同法80)。同一の事由につき，労働者災害補償保険法の葬祭料等が支給されるべき場合には，使用者は，「葬祭料」を支払う責めを免れる（労働基準法84Ⅰ)。\n\n【2）船員が，職務上の負傷又は疾病により死亡した場合においては，船舶所有者は，船員法に基づき，国土交通省令の定める遺族で葬祭を行う者に対し，標準報酬の月額の2箇月分の「葬祭料」を支払わなければならない】\n（同法94)。同一の事由につき，船員保険法の葬祭料等が支給される場合には，船舶所有者は船員法の葬祭料を支給する責めを免れる（同法95)。\n\n【3）労働者災害補償保険法では】\n労働者が業務上死亡した場合には一定額に給付基礎日額の30日分を加えた額（その額が給付基礎日額の60日分に満たないときは，給付基礎日額の60日分）の「葬祭料」が，2以上の事業に使用される労働者がその従事する2以上の事業の業務を要因として死亡した場合には同額の「複数事業労働者葬祭給付」が，労	ok	hourei_yougo_jiten_11	resolved
hub:008011	蛸配当	→違法配当	違法配当						yuhikaku_legal_dict	target_not_found
hub:004696	裁量訴追主義	→起訴便宜主義	起訴便宜主義	hub:001881	起訴便宜主義	canonical	公訴の提起について一定の場合に検察官の裁量に委ね、起訴猶予を認める制度。刑事訴訟法は明文でこれを認めている（二四八）。起訴法定主義に対す る。裁量訴追主義ともいう。	ok	yuhikaku_legal_dict	resolved
hub:003081	言語上の提供	↓口頭の提供	口頭の提供	hub:003736	口頭の提供	canonical	債務の弁済の提供方法の一つ。債務者が、弁済の準備を行ったことを債権者に通知し、その受領を催告することによって、弁済の提供を行うこと。弁済の提供は、現実の提供が原則であるが、債権者があらかじめ受領を拒み、又は債務の履行について債権者の行為を必要とする場合に、例外的に認められる（民四九三）。「言語上の提供」ともいう。	ok	yuhikaku_legal_dict	resolved
hub:012701	計理	「経理」	経理	hub:002947	経理	canonical	きまりをつけ，整えるの意味であるが，一般には，直接金銭又は財産に関する処理の手続関係を総体的に言い表す用語として用いられる．例えば，「当該共済契約に係る責任準備金の金額に対応する財産をその他の財産と区別して経理するための特別の勘定を設けなければならない」（農業協同組合法11の18「収益事業から生ずる所得に関する経理と収益事業以外の事業から生ずる所得に関する経理とを区分して」（法人税法施行令6)，「一般会計と区分して経理を行うため，特別会計を設置する」（特別会計に関する法律1)，「特別経理会社」（会社経理応急措置法1)，「新勘定の負担として経理する」（会社経理応急措置法施行令8Ⅰ)，「益金として経理し」（企業再建整備法26Ⅲ）のごとくである。\n\nまた，金銭又は財産に関する処理の手続面のみならず,金銭又は財産の管理の実体面をも含む意味に用いた例としては，信用金庫法６章の章名の「経理」がある。この意味においては,「会計」又は「財務」とほとんど同意義である(「会計」及び「財務」の項参照)．なお，「計理」という用語があるが，これは，「当該企業の計理状況を明らかにするために必要な書類を作成し」	ok	hourei_yougo_jiten_11	resolved
hub:001978	記名捺印	⇨記名押印	記名押印	hub:001967	記名押印	canonical	書類等に作成者を明らかにする等のため氏名を記載し、印章を押すこと。記名捺印（なついん）ともいう。署名の場合、自署することが必要であるのに対し、記名の場合は、他人が書いてもよいし、印刷でもよい。私法上、定款等の重要書類に、署名又は記名押印をすることが義務付けられる場合がある（会社三六等）。	ok	yuhikaku_legal_dict	resolved
hub:007650	訴価	→訴訟物の価額	訴訟物の価額	hub:007733	訴訟物の価額	canonical	訴訟物である権利又は法律関係につき原告が訴えをもって主張する利益を金銭に見積もった額。訴額又は評価額ともいう。事件の事物管轄を定めたり、訴えの提起の手数料の額を定めたりする際の標準となる（民訴八等）。	ok	yuhikaku_legal_dict	resolved
hub:007652	訴額	→訴訟物の価額	訴訟物の価額	hub:007733	訴訟物の価額	canonical	訴訟物である権利又は法律関係につき原告が訴えをもって主張する利益を金銭に見積もった額。訴額又は評価額ともいう。事件の事物管轄を定めたり、訴えの提起の手数料の額を定めたりする際の標準となる（民訴八等）。	ok	yuhikaku_legal_dict	resolved
hub:006167	証券外務員	↳外務員	外務員	hub:001014	外務員	canonical	①金融商品取引業者等の役員又は使用人で、金融商品取引業者等のため、有価証券の売買、市場デリバティブ取引、これらの取引の媒介等の金融商品取引業等を行う者。金融商品取引法により、認可金融商品取引業協会等に登録することを要する。金融商品取引業者等に代わって、金融商品取引等に関し、一切の裁判外の行為を行う権限をもつものとみなされる（六四〜六四の九）。なお、かつての証券取引法においては、証券外務員と呼んでいた。②↓商品外務員 ③生命保険会社に所属して保険契約の締結の代理又は媒介を介をする者。保険業法は「生命保険募集人」について規定しているが、生命保険募集人が生命保険会社の役員や生命保険会社の委託を受けた法人等を含む広い概念であるのに対し（保険業二⑨・三編二章）、外務員は、通常、生命保険会社と雇用関係にある使用人のうち外勤職員を指して用いられている。なお、最近では「営業職員」の語が用いられているようである。→保険外務員	ok	yuhikaku_legal_dict	resolved
hub:009694	認許資本	↓認可資本	認可資本	hub:009686	認可資本	canonical	ドイツ株式会社法上の資本増加の一形態で、定款をもって、最長五年を期限として一定額まで資本を増加する権限を取締役に与える制度。認許資本ともいう。設立後の資本増加の場合に限り認められ、設立に当たっては資本確定の原則が維持される。この点で、アメリカ法上の授権資本制度と異なる。	ok	yuhikaku_legal_dict	resolved
hub:012631	課税客体	「課税物件」	課税物件	hub:001222	課税物件	canonical	課税の客体となるべき物、行為その他の事実をいう。例えば、相続税の課税物件は、相続又は遺贈（死因贈与を含む）により取得した財産であり、酒税の課税物件は酒類であり、所得税の課税物件は、一定の所得である。これらの課税物件により納税義務者の担税力を推測し、一定の課税が行われるわけである。課税物件は、観念的には、全ての租税について成立するが、「課税物件」という用語自体は、法令上余り使用されていない。「内国法人に対しては、各事業年度の所得について、各事業年度の所得に対する法人税を課する」（法人税法5)とか、「揮発油には、この法律により、揮発油税を課する」（揮発油税法1)とかいう規定は、課税物件に関する規定であるが。この揮発油税法1条には「（課税物件）」という見出しが付されている。\nなお、課税物件は、「課税客体」ともいわれる。「固定資産税は、固定資産に対し、当該固定資産所在の市町村において課する」（地方税法342Ⅰ）という規定に、「（固定資産税の課税客体等）」という見出しが付されているのなどは、その例である。また、最近の用例としては、消費税法4条や地価税法5条に「（課税の対象)」という見出しが付さ	ok	hourei_yougo_jiten_11	resolved
hub:000437	請負契約	↓請負	請負	hub:000435	請負	canonical	当事者の一方（請負人）がある仕事を完成することを約し、相手方（注文者）がその仕事の結果に対して報酬を支払うことを約する契約（民六三二等）。家屋の建築や洋服の仕立てなど有形的な仕事ばかりでなく、物の運搬、講演、演奏など無形的な仕事でもよい。労務供給契約の一種で、諾成・有償・双務契約である。報酬は、仕事の完成とではなく、原則として引渡しと同時履行の関係に立つ（民六三三）。	ok	yuhikaku_legal_dict	resolved
hub:012699	警務官	「警察官」	警察官	hub:002794	警察官	canonical	警察法2条に定める「個人の生命，身体及び財産の保護に任じ，犯罪の予防,鎮圧及び捜査，被疑者の逮捕，交通の取締その他公共の安全と秩序の維持に当たる」という責務を遂行するための職務権限を行使する国家公務員及び地方公務員である。この趣旨で，警察法63条は,警察官の職務につき「警察官は，上官の指揮監督を受け，警察の事務を執行する」と規定している。\n旧警察法（昭和22年法律196号）の施行前には，警察権は全て国の掌握するところであり，警察権を行使する者も全て国の職員であったので,一般に「警察官吏」の用語が用いられていたが（当初の国会法115,当初の衆議院規則209等参照)，同法の施行後，警察は，国家地方警察と市町村自治体警察とに分かれ，前者の職員は国家公務員，後者の職員は地方公務員ということになったので，警察権を行う者のうち,国家公務員であるものは「警察官」地方公務員であるものは「警察吏員」と呼ばれることになった（旧警察法15の2・46)。現警察法（昭和29年法律162号）は，国家地方警察及び市町村自治体警察を一元化して，都道府県警察の制度を設けたが，これを機会に，国の機関である警察庁に勤務す	ok	hourei_yougo_jiten_11	resolved
hub:001817	議事の公開	↳公会議の公開	公会議の公開						yuhikaku_legal_dict	target_not_found
hub:004528	財政上の緊急処分	→緊急財政処分	緊急財政処分	hub:002519	緊急財政処分	canonical	旧憲法下において、政府は、公共の安全を保持するため緊急の必要がある場合に帝国議会の召集ができないときは、勅令によって財政上必要な処分をなし得る（七〇①）。これを緊急財政処分又は財政上の緊急処分と呼んだ。なお、この場合、次の帝国議会での承諾が必要とされていた（七〇②）。	ok	yuhikaku_legal_dict	resolved
hub:004480	財産評価	→資産評価	資産評価	hub:005011	資産評価	canonical	貸借対照表や財産目録に掲げる資産に価額をつけること。その種類としては、資産に取得価額又は製作価額をつける原価主義、資産の交換価値に着目する時価主義のほか、時価以下主義、低価主義等がある。これらのうちいかなる基準によるかは、貸借対照表の作成目的や企業の形態によって異なる。	ok	yuhikaku_legal_dict	resolved
hub:004475	財産請求証券	↳物財的証券	物財的証券						yuhikaku_legal_dict	target_not_found
