T1_distinctive,モスク監視を全面的に擁護したムスリム違法捜査国賠訴訟,公安テロ情報流出被害国家賠償請求事件,1,28222026,平成２３年（ワ）１５７５０号／平成２３年（ワ）３２０７２号／平成２４年（ワ）３２６６号,平成26.1.15,東京地判,issn:1348-8473#43#p199,公安テロ情報流出被害国家賠償請求事件（平成２６．１．１５東京地判）＜判例研究＞,
T1_distinctive,モルフォ株式インサイダー取引に係る課徴金納付命令処分取消請求事件,課徴金納付命令処分取消請求事件,2,28290613,平成３１年（行ウ）３０号,令和3.1.26,東京地判,issn:0911-4408#445#p115,モルフォ株式インサイダー取引に係る課徴金納付命令処分取消請求事件（令和３．１．２６東京地判）＜最近の裁判動向＞,
T1_distinctive,系統外出荷制限における市場閉鎖効果が問題になった事件,排除措置命令取消請求控訴事件,1,28280687,令和１年（行コ）１３１号,令和1.11.27,東京高判,issn:0425-6247#834#p63,高知県農業協同組合による排除措置命令取消請求控訴事件（令和元．１１．２７東京高判）＜審決・判決評釈＞,
T2_distinctive_multi,国道43号線訴訟,国道４３号・阪神高速道路騒音排気ガス規制等請求事件,3,27827505,平成４年（オ）１５０４号,平成7.7.7,最高二小判,issn:0387-3617#163#p82,国道４３号線公害訴訟と国の賠償責任（上）――国道４３号・阪神高速道路騒音排気ガス規制等請求事件最高裁判決（平成７．７．７,
T2_distinctive_multi,国道43号線訴訟,国道４３号・阪神高速道路騒音排気ガス規制等請求事件,3,27827505,平成４年（オ）１５０４号,平成7.7.7,最高二小判,issn:0387-3617#164#p100,国道４３号線公害訴訟と国の賠償責任（下）――国道４３号・阪神高速道路騒音排気ガス規制等請求事件最高裁判決（平成７．７．７,
T2_distinctive_multi,旭ダイヤモンド工業事件,換価代金配当処分取消請求事件,3,22001340,昭和５８年（行ツ）７５号,昭和61.6.10,最高三小判,issn:0387-3617#60#p92,訴訟提起者自身が不服申立前置手続を経ることの必要性――換価代金配当処分取消請求事件（昭和６１．６．１０最高三小判）＜判例,
T2_distinctive_multi,クロレラチラシ事件,クロレラチラシ配布差止等請求事件,3,28250280,平成２８年（受）１０５０号,平成29.1.24,最高三小判,issn:0286-1577#2019-03#p107,事業者による不特定多数の消費者に向けられた「働きかけ」と消費者契約法上の「勧誘」概念――クロレラチラシ配布差止等請求事件,
T2_distinctive_multi,クロレラチラシ事件,クロレラチラシ配布差止等請求事件,3,28250280,平成２８年（受）１０５０号,平成29.1.24,最高三小判,issn:0287-9670#1091#p80,クロレラチラシ配布差止等請求事件最高裁判決と消費者契約法改正（平成２９．１．２４最高三小判） （ＮＢＬ Ｓｑｕａｒｅ）,
T2_distinctive_multi,クロレラチラシ事件,クロレラチラシ配布差止等請求事件,3,28250280,平成２８年（受）１０５０号,平成29.1.24,最高三小判,issn:0483-1330#383#p455,消費者契約法における「勧誘」要件の意義――クロレラチラシ配布差止等請求事件（平成２９．１．２４最高三小判）＜判例研究＞,
T2_distinctive_multi,忠実屋・いなげや新株発行差止仮処分事件,新株発行禁止仮処分申請事件,5,27804701,平成１年（ヨ）２０６８号,平成1.7.25,東京地決,issn:0448-0791#944#p113,新株発行禁止仮処分申請事件――秀和対忠実屋・いなげ屋事件（平成元．７．２５東京地決）＜判例解説＞,
T2_distinctive_multi,横田基地夜間飛行差止等請求訴訟,横田基地夜間飛行差止等請求事件,5,28070722,平成１１年（オ）８８７号／平成１１年（受）７４１号,平成14.4.12,最高二小判,issn:0385-5082#v68n2#p141,外国国家の主権的行為と民事裁判権の免除――横田基地夜間飛行差止等請求事件（平成１４．４．１２最高二小判）＜公法判例研究４,
T2_distinctive_multi,ニデック対牧野フライス製作所事件,新株予約権無償割当差止仮処分命令申立事件,4,28332186,令和７年（ヨ）３００９４号,令和7.5.7,東京地決,issn:0911-4408#495#p41,ニデックによる牧野フライス製作所新株予約権無償割当差止仮処分命令申立事件（令和７．５．７東京地決）＜最近の裁判動向＞,
T2_distinctive_multi,東日本高速道路株式会社東北支社が発注する高速道路の舗装本復旧工事の入札談合事件,課徴金納付命令取消請求事件,7,28272483,平成２９年（行ウ）１０１号,平成30.11.8,東京地判,issn:0425-6247#821#p41,常盤工業株式会社による課徴金納付命令取消請求事件判決について（東日本高速道路株式会社東北支社が発注する高速道路の舗装本復,
T3_generic_review,ハマキョウレックス事件,地位確認等請求事件,1500,28262467,平成２９年（受）４４２号,平成30.6.1,最高二小判,issn:0439-2892#v192n2#p61,定年退職後に同じ企業に再雇用された際の賃金の減少が違法となるか――地位確認等請求事件（長澤運輸事件）（平成３０．６．１最,
T3_generic_review,ハマキョウレックス事件,地位確認等請求事件,1500,28262467,平成２９年（受）４４２号,平成30.6.1,最高二小判,ncid:AN00327799#2499#p29,労働契約法２０条の労働条件の不合理な相違――長澤運輸事件（地位確認等請求事件）（平成３０．６．１最高二小判）＜判例研究＞,
T3_generic_review,三井倉庫港運事件,解雇無効確認等請求事件,150,27805325,昭和６０年（オ）３８６号,平成1.12.14,最高一小判,ncid:AN00326923#383#p230,脱退後の別組合への加入とユニオン・ショップ協定の効力――三井倉庫港運解雇無効確認等請求事件（平成元．１２．１４最高一小判,
T3_generic_review,日産自動車事件,不当労働行為救済命令取消請求上告事件,29,27100008,昭和５３年（行ツ）４０号,昭和60.4.23,最高三小判,issn:0917-1592#v39n11#p46,複数組合併存下における団体交渉と不当労働行為の成否――日産自動車不当労働行為救済命令取消請求上告事件（昭和６０．４．２３,
T3_generic_review,弘前電報電話局事件,懲戒処分無効確認等請求事件,98,27100068,昭和５９年（オ）６１８号,昭和62.7.10,最高二小判,issn:0387-3617#73#p138,使用者の勤務割変更・時季変更権と労働者の年次有給休暇請求権――電電公社懲戒処分無効確認等請求事件（昭和６２．７．１０最高,
T3_generic_review,エヌ・ビー・シー工業事件,損害賠償請求事件,36439,27100013,昭和５５年（オ）３０９号／昭和５５年（オ）３１０号,昭和60.7.16,最高三小判,issn:0387-3617#47#p216,行政指導と建築確認処分の留保――マンション建築確認処分留保損害賠償請求事件（昭和６０．７．１６最高三小判）＜判例速報＞,
T3_generic_review,組合申立てに係る救済命令の取消訴訟,損害賠償等請求事件,3840,28072386,平成１２年（受）５８０号,平成14.9.26,最高一小判,issn:0912-9782#501#p26,米国特許権に基づく損害賠償等請求事件――カードリーダー事件（平成１４．９．２６最高一小判）＜判例紹介＞,
T3_generic_review,著作権関係事件,著作権確認等請求事件,21,28061235,平成１２年（オ）９２９号／平成１２年（受）７８０号,平成13.6.8,最高二小判,issn:1346-812X#14#p50,著作権確認等請求事件の国際裁判管轄――円谷プロ事件最高裁判決（平成１３．６．８最高二小判）＜判例研究＞,
