object,op,key,detail,before_row,after_row,reason
hanrei,REDERIVABLE,8王子簡,court_key 8王子簡->八王子簡; identity_key rebuilt,28172429 | 8王子簡 | 19981208 | h10(ハ)154h10(ハ)365 | 8王子簡|19981208|h10(ハ)154h10(ハ)365 | 八王子簡易裁判所 | 平成１０年１２月８日 | 平成１０年（ハ）１５４号／平成１０年（ハ）３６５号 | ,28172429 | 八王子簡 | 19981208 | h10(ハ)154h10(ハ)365 | 八王子簡|19981208|h10(ハ)154h10(ハ)365 | 八王子簡易裁判所 | 平成１０年１２月８日 | 平成１０年（ハ）１５４号／平成１０年（ハ）３６５号 | ,8王子簡→八王子簡 既存court_keyに未存在(衝突0)
hanrei,REDERIVABLE,7尾簡,court_key 7尾簡->七尾簡; identity_key rebuilt,27431788 | 7尾簡 | 19790507 | s51(ハ)12 | 7尾簡|19790507|s51(ハ)12 | 七尾簡易裁判所 | 昭和５４年５月７日 | 昭和５１年（ハ）１２号 | ,27431788 | 七尾簡 | 19790507 | s51(ハ)12 | 七尾簡|19790507|s51(ハ)12 | 七尾簡易裁判所 | 昭和５４年５月７日 | 昭和５１年（ハ）１２号 | ,7尾簡→七尾簡 既存court_keyに未存在(衝突0)
hanrei,REDERIVABLE,7尾簡,court_key 7尾簡->七尾簡; identity_key rebuilt,28241803 | 7尾簡 | 19660114 |  |  | 七尾簡易裁判所 | 昭和４１年１月１４日 |  | 労働基準法違反事件,28241803 | 七尾簡 | 19660114 |  | 七尾簡|19660114| | 七尾簡易裁判所 | 昭和４１年１月１４日 |  | 労働基準法違反事件,7尾簡→七尾簡 既存court_keyに未存在(衝突0)
hanrei,REDERIVABLE,5所川原簡,court_key 5所川原簡->五所川原簡; identity_key rebuilt,27440779 | 5所川原簡 | 19640210 | s36(ハ)143 | 5所川原簡|19640210|s36(ハ)143 | 五所川原簡易裁判所 | 昭和３９年２月１０日 | 昭和３６年（ハ）１４３号 | 執行文付与に対する異議事件,27440779 | 五所川原簡 | 19640210 | s36(ハ)143 | 五所川原簡|19640210|s36(ハ)143 | 五所川原簡易裁判所 | 昭和３９年２月１０日 | 昭和３６年（ハ）１４３号 | 執行文付与に対する異議事件,5所川原簡→五所川原簡 既存court_keyに未存在(衝突0)
hanrei,REDERIVABLE,5所川原簡,court_key 5所川原簡->五所川原簡; identity_key rebuilt,28181887 | 5所川原簡 | 20111221 | h23(ハ)234 | 5所川原簡|20111221|h23(ハ)234 | 五所川原簡易裁判所 | 平成２３年１２月２１日 | 平成２３年（ハ）２３４号 | 不当利得返還請求事件,28181887 | 五所川原簡 | 20111221 | h23(ハ)234 | 五所川原簡|20111221|h23(ハ)234 | 五所川原簡易裁判所 | 平成２３年１２月２１日 | 平成２３年（ハ）２３４号 | 不当利得返還請求事件,5所川原簡→五所川原簡 既存court_keyに未存在(衝突0)
hanrei,REDERIVABLE,1宮簡,court_key 1宮簡->一宮簡; identity_key rebuilt,27402482 | 1宮簡 | 19640630 | s38(ハ)34 | 1宮簡|19640630|s38(ハ)34 | 一宮簡易裁判所 | 昭和３９年６月３０日 | 昭和３８年（ハ）３４号 | 見舞金請求事件,27402482 | 一宮簡 | 19640630 | s38(ハ)34 | 一宮簡|19640630|s38(ハ)34 | 一宮簡易裁判所 | 昭和３９年６月３０日 | 昭和３８年（ハ）３４号 | 見舞金請求事件,1宮簡→一宮簡 既存も同一裁判所名['一宮簡易裁判所'](衝突0・一部行が正)
hanrei,REDERIVABLE,1宮簡,court_key 1宮簡->一宮簡; identity_key rebuilt,27431283 | 1宮簡 | 19710731 | s45(ハ)21 | 1宮簡|19710731|s45(ハ)21 | 一宮簡易裁判所 | 昭和４６年７月３１日 | 昭和４５年（ハ）２１号 | 家屋明渡請求事件,27431283 | 一宮簡 | 19710731 | s45(ハ)21 | 一宮簡|19710731|s45(ハ)21 | 一宮簡易裁判所 | 昭和４６年７月３１日 | 昭和４５年（ハ）２１号 | 家屋明渡請求事件,1宮簡→一宮簡 既存も同一裁判所名['一宮簡易裁判所'](衝突0・一部行が正)
hanrei,REDERIVABLE,8戸簡,court_key 8戸簡->八戸簡; identity_key rebuilt,27420255 | 8戸簡 | 19551022 | s30(ハ)46 | 8戸簡|19551022|s30(ハ)46 | 八戸簡易裁判所 | 昭和３０年１０月２２日 | 昭和３０年（ハ）４６号 | 過払金返還請求事件,27420255 | 八戸簡 | 19551022 | s30(ハ)46 | 八戸簡|19551022|s30(ハ)46 | 八戸簡易裁判所 | 昭和３０年１０月２２日 | 昭和３０年（ハ）４６号 | 過払金返還請求事件,8戸簡→八戸簡 既存も同一裁判所名['八戸簡易裁判所'](衝突0・一部行が正)
hanrei,REDERIVABLE,3次区,court_key 3次区->三次区; identity_key rebuilt,27569914 | 3次区 | 19371115 | s12(ハ)201 | 3次区|19371115|s12(ハ)201 | 三次区裁判所 | 昭和１２年１１月１５日 | 昭和１２年（ハ）２０１号 | 消費貸借契約無効確認事件,27569914 | 三次区 | 19371115 | s12(ハ)201 | 三次区|19371115|s12(ハ)201 | 三次区裁判所 | 昭和１２年１１月１５日 | 昭和１２年（ハ）２０１号 | 消費貸借契約無効確認事件,3次区→三次区 既存court_keyに未存在(衝突0)
hanrei,REDERIVABLE,8女簡,court_key 8女簡->八女簡; identity_key rebuilt,28070088 | 8女簡 | 20001012 | h11(ハ)131 | 8女簡|20001012|h11(ハ)131 | 八女簡易裁判所 | 平成１２年１０月１２日 | 平成１１年（ハ）１３１号 | 立替金請求事件,28070088 | 八女簡 | 20001012 | h11(ハ)131 | 八女簡|20001012|h11(ハ)131 | 八女簡易裁判所 | 平成１２年１０月１２日 | 平成１１年（ハ）１３１号 | 立替金請求事件,8女簡→八女簡 既存も同一裁判所名['八女簡易裁判所'](衝突0・一部行が正)
hanrei,REDERIVABLE,3次簡,court_key 3次簡->三次簡; identity_key rebuilt,29008964 | 3次簡 | 20110425 | h22(ハ)191 | 3次簡|20110425|h22(ハ)191 | 三次簡易裁判所 | 平成２３年４月２５日 | 平成２２年（ハ）１９１号 | 不当利得返還請求事件,29008964 | 三次簡 | 20110425 | h22(ハ)191 | 三次簡|20110425|h22(ハ)191 | 三次簡易裁判所 | 平成２３年４月２５日 | 平成２２年（ハ）１９１号 | 不当利得返還請求事件,3次簡→三次簡 既存court_keyに未存在(衝突0)
hanrei,REDERIVABLE,6日町簡,court_key 6日町簡->六日町簡; identity_key rebuilt,27760805 | 6日町簡 | 19660805 | s41(ろ)4 | 6日町簡|19660805|s41(ろ)4 | 六日町簡易裁判所 | 昭和４１年８月５日 | 昭和４１年（ろ）４号 | 道路交通法違反被告事件,27760805 | 六日町簡 | 19660805 | s41(ろ)4 | 六日町簡|19660805|s41(ろ)4 | 六日町簡易裁判所 | 昭和４１年８月５日 | 昭和４１年（ろ）４号 | 道路交通法違反被告事件,6日町簡→六日町簡 既存court_keyに未存在(衝突0)
hanrei,TRUE_DUP(dedup remove),28240952,merged into 判例ID=28240952 (survivor),28240952 | 東京高 | 20151112 | h27(ネ)2705 | 東京高|20151112|h27(ネ)2705 | 東京高等裁判所 | 平成２７年１１月１２日 | 平成２７年（ネ）２７０５号／平成２７年（ネ）３５５３号 | 各株式取得価格決定に対する抗告事件,(removed; survivor=28240952 | 東京高 | 20151112 | h27(ネ)2705h27(ネ)3553 | 東京高|20151112|h27(ネ)2705h27(ネ)3553 | 東京高等裁判所 | 平成２７年１１月１２日 | 平成２７年（ネ）２７０５号／平成２７年（ネ）３５５３号 | 各株式取得価格決定に対する抗告事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28240773,merged into 判例ID=28240773 (survivor),28240773 | 福岡高 | 20150130 | h26(ラ)414 | 福岡高|20150130|h26(ラ)414 | 福岡高等裁判所 | 平成２７年１月３０日 | 平成２６年（ラ）４１４号 | 親権者変更申立却下審判に対する抗告事件,(removed; survivor=28240773 | 福岡高 | 20150130 | h26(ラ)414 | 福岡高|20150130|h26(ラ)414 | 福岡高等裁判所 | 平成２７年１月３０日 | 平成２６年（ラ）４１４号 | 親権者変更申立却下審判に対する抗告事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28242434,merged into 判例ID=28242434 (survivor),28242434 | 東京高 | 20151014 | h27(ラ)663 | 東京高|20151014|h27(ラ)663 | 東京高等裁判所 | 平成２７年１０月１４日 | 平成２７年（ラ）６６３号 | 分限免職処分取消請求控訴事件,(removed; survivor=28242434 | 東京高 | 20151014 | h27(ラ)663 | 東京高|20151014|h27(ラ)663 | 東京高等裁判所 | 平成２７年１０月１４日 | 平成２７年（ラ）６６３号 | 分限免職処分取消請求控訴事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28234434,merged into 判例ID=28234434 (survivor),28234434 | 東京高 | 20151104 | h27(行コ)204 | 東京高|20151104|h27(行コ)204 | 東京高等裁判所 | 平成２７年１１月４日 | 平成２７年（行コ）２０４号 | 供託金払渡認可義務付等請求控訴事件,(removed; survivor=28234434 | 東京高 | 20151104 | h27(行コ)204 | 東京高|20151104|h27(行コ)204 | 東京高等裁判所 | 平成２７年１１月４日 | 平成２７年（行コ）２０４号 | 供託金払渡認可義務付等請求控訴事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28240675,merged into 判例ID=28240675 (survivor),28240675 | 最高第2小法廷 | 20151002 | h26(オ)1468 | 最高第2小法廷|20151002|h26(オ)1468 | 最高裁判所第二小法廷 | 平成２７年１０月２日 | 平成２６年（オ）１４６８号／平成２６年（受）１８８０号 | 損害賠償請求事件,(removed; survivor=28240675 | 最高第2小法廷 | 20151002 | h26(オ)1468h26(受)1880 | 最高第2小法廷|20151002|h26(オ)1468h26(受)1880 | 最高裁判所第二小法廷 | 平成２７年１０月２日 | 平成２６年（オ）１４６８号／平成２６年（受）１８８０号 | 損害賠償請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28241095,merged into 判例ID=28241095 (survivor),28241095 | 東京高 | 20150617 | h27(行コ)76 | 東京高|20150617|h27(行コ)76 | 東京高等裁判所 | 平成２７年６月１７日 | 平成２７年（行コ）７６号 | 損害賠償等請求控訴事件,(removed; survivor=28241095 | 東京高 | 20150617 | h27(行コ)76 | 東京高|20150617|h27(行コ)76 | 東京高等裁判所 | 平成２７年６月１７日 | 平成２７年（行コ）７６号 | 損害賠償等請求控訴事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28232311,merged into 判例ID=28232311 (survivor),28232311 | 知財高 | 20150624 | h26(ネ)10004 | 知財高|20150624|h26(ネ)10004 | 知的財産高等裁判所 | 平成２７年６月２４日 | 平成２６年（ネ）１０００４号 | 退職金請求控訴事件,(removed; survivor=28232311 | 知財高 | 20150624 | h26(ネ)10004 | 知財高|20150624|h26(ネ)10004 | 知的財産高等裁判所 | 平成２７年６月２４日 | 平成２６年（ネ）１０００４号 | 退職金請求控訴事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28230968,merged into 判例ID=28230968 (survivor),28230968 | 最高第3小法廷 | 20150310 | h25(行ツ)230 | 最高第3小法廷|20150310|h25(行ツ)230 | 最高裁判所第三小法廷 | 平成２７年３月１０日 | 平成２５年（行ツ）２３０号 | 国籍確認請求事件,(removed; survivor=28230968 | 最高第3小法廷 | 20150310 | h25(行ツ)230 | 最高第3小法廷|20150310|h25(行ツ)230 | 最高裁判所第三小法廷 | 平成２７年３月１０日 | 平成２５年（行ツ）２３０号 | 国籍確認請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28240722,merged into 判例ID=28240722 (survivor),28240722 | 大阪高 | 20150929 | h26(ネ)2810 | 大阪高|20150929|h26(ネ)2810 | 大阪高等裁判所 | 平成２７年９月２９日 | 平成２６年（ネ）２８１０号 | 更正すべき理由がない旨の通知処分取消請求控訴事件,(removed; survivor=28240722 | 大阪高 | 20150929 | h26(ネ)2810 | 大阪高|20150929|h26(ネ)2810 | 大阪高等裁判所 | 平成２７年９月２９日 | 平成２６年（ネ）２８１０号 | 更正すべき理由がない旨の通知処分取消請求控訴事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28251911,merged into 判例ID=28251911 (survivor),28251911 | 大阪高 | 20150306 | h26(行コ)51 | 大阪高|20150306|h26(行コ)51 | 大阪高等裁判所 | 平成２７年３月６日 | 平成２６年（行コ）５１号 | 損害賠償等請求控訴事件,(removed; survivor=28251911 | 大阪高 | 20150306 | h26(行コ)51 | 大阪高|20150306|h26(行コ)51 | 大阪高等裁判所 | 平成２７年３月６日 | 平成２６年（行コ）５１号 | 損害賠償等請求控訴事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28244467,merged into 判例ID=28244467 (survivor),28244467 | 大阪高 | 20151119 | h27(ネ)1215 | 大阪高|20151119|h27(ネ)1215 | 大阪高等裁判所 | 平成２７年１１月１９日 | 平成２７年（ネ）１２１５号 | 損害賠償請求控訴事件,(removed; survivor=28244467 | 大阪高 | 20151119 | h27(ネ)1215 | 大阪高|20151119|h27(ネ)1215 | 大阪高等裁判所 | 平成２７年１１月１９日 | 平成２７年（ネ）１２１５号 | 損害賠償請求控訴事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28340907,merged into 判例ID=28340907 (survivor),28340907 | 最高第2小法廷 | 20151002 | h26(オ)1802 | 最高第2小法廷|20151002|h26(オ)1802 | 最高裁判所第二小法廷 | 平成２７年１０月２日 | 平成２６年（オ）１８０２号／平成２６年（受）２３３１号 | 損害賠償等請求事件,(removed; survivor=28340907 | 最高第2小法廷 | 20151002 | h26(オ)1802h26(受)2331 | 最高第2小法廷|20151002|h26(オ)1802h26(受)2331 | 最高裁判所第二小法廷 | 平成２７年１０月２日 | 平成２６年（オ）１８０２号／平成２６年（受）２３３１号 | 損害賠償等請求事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28265000,merged into 判例ID=28265000 (survivor),28265000 | 最高第3小法廷 | 20150901 | h27(オ)213 | 最高第3小法廷|20150901|h27(オ)213 | 最高裁判所第三小法廷 | 平成２７年９月１日 | 平成２７年（オ）２１３号／平成２７年（受）２６４号 | 損害賠償請求控訴、同附帯控訴事件,(removed; survivor=28265000 | 最高第3小法廷 | 20150901 | h27(オ)213h27(受)264 | 最高第3小法廷|20150901|h27(オ)213h27(受)264 | 最高裁判所第三小法廷 | 平成２７年９月１日 | 平成２７年（オ）２１３号／平成２７年（受）２６４号 | 損害賠償請求控訴、同附帯控訴事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28233940,merged into 判例ID=28233940 (survivor),28233940 | 高松高 | 20151030 | h25(ネ)304 | 高松高|20151030|h25(ネ)304 | 高松高等裁判所 | 平成２７年１０月３０日 | 平成２５年（ネ）３０４号 | 開門等請求控訴事件,(removed; survivor=28233940 | 高松高 | 20151030 | h25(ネ)304 | 高松高|20151030|h25(ネ)304 | 高松高等裁判所 | 平成２７年１０月３０日 | 平成２５年（ネ）３０４号 | 開門等請求控訴事件),survivor rule: full-docket/correct-court/min-ID
hanrei,TRUE_DUP(dedup remove),28233096,merged into 判例ID=28233096 (survivor),28233096 | 最高第3小法廷 | 20150915 | h25(受)1989 | 最高第3小法廷|20150915|h25(受)1989 | 最高裁判所第三小法廷 | 平成２７年９月１５日 | 平成２５年（受）１９８９号 | 不当利得返還請求事件,(removed; survivor=28233096 | 最高第3小法廷 | 20150915 | h25(受)1989 | 最高第3小法廷|20150915|h25(受)1989 | 最高裁判所第三小法廷 | 平成２７年９月１５日 | 平成２５年（受）１９８９号 | 不当利得返還請求事件),survivor rule: full-docket/correct-court/min-ID
