article_id,title,court_extracted,date_extracted,extracted_ok,hanrei_id_candidate,match_status
issn:0448-0791#1575#p123,交通事故により被害者に身体傷害及び車両損傷を理由とする各損害が生じた場合における，被害者の加害者に対する車両損傷を理由とする不法行為に基づく損害賠償請求権の民法（平成２９年法律第４４号による改正前のもの）７２４条前段所定の消滅時効の起算点（令和３．１１．２最高三小判）＜最高裁時の判例 民事＞,最高三小,20211102,1,28301929;28293263,matched_multi
issn:0448-0791#1575#p126,不正競争防止法（平成２７年法律第５４号による改正前のもの）２条１項１０号にいう「技術的制限手段の効果を妨げることにより影像の視聴を可能とする機能を有するプログラム」に当たるとされた事例（令和３．３．１最高一小決）＜最高裁時の判例 刑事＞,最高一小,20210301,1,28290662,matched_unique
issn:0448-0791#1575#p159,ニュージーランド人夫及び日本人妻と妻の非嫡出子との養子縁組（令和３．１．２７東京家審判）＜渉外判例研究７０５＞,東京家審,20210127,1,,date_only_court_miss
issn:0448-0791#1575#p2,不十分な収容人数の会場の選定と抽選による出席可能株主の決定の許容性（令和４．６．２７静岡地沼津支決）＜会社法判例速報＞,静岡地沼津支,20220627,1,28302103,matched_unique
issn:0448-0791#1575#p4,コンビニオーナーの労組法上の労働者性――セブン－イレブン・ジャパン事件（令和４．６．６東京地判）＜労働判例速報＞,東京地,20220606,1,29073159;28302377;29073161;29072938;29073005,matched_multi
issn:0448-0791#1575#p6,アフターマーケットをめぐる特許訴訟で「取引妨害」が否定された事例（令和４．３．２９知財高判）＜独禁法事例速報＞,知財高,20220329,1,28312101;28312100,matched_multi
issn:0448-0791#1576#p124,不法行為に基づく損害賠償債務の遅延損害金を民法４０５条の適用又は類推適用により元本に組み入れることの可否（令和４．１．１８最高三小判）＜最高裁時の判例 民事＞,最高三小,20220118,1,28300083,matched_unique
issn:0448-0791#1576#p134,ＪＣＨＯが発注する医薬品の入札における卸売業者による談合（令和４．３．３０公取委排除措置命令）＜経済法判例研究会３０９＞,,,0,,no_extract
issn:0448-0791#1576#p138,農協の組合員に対する系統外出荷制限と拘束条件付取引の成否（令和元．１１．２７東京高判）＜商事判例研究３４６５＞,東京高,20191127,1,28281040;28280687;28292545;28281460;28291914,matched_multi
issn:0448-0791#1576#p142,取締役会決議による退任慰労金支給額の減額（令和３．１１．１０宮崎地判）＜商事判例研究３４６６＞,宮崎地,20211110,1,28300265,matched_unique
issn:0448-0791#1576#p146,複数年度にわたった不適切会計に起因する投資者損害の賠償（令和３．５．１３東京地判）＜商事判例研究３４６７＞,東京地,20210513,1,29064819;29064613;29064825;29064612;29064650,matched_multi
issn:0448-0791#1576#p150,中途障害労働者の「債務の本旨に従った履行の提供」と使用者の「合理的配慮義務」「解雇回避努力義務」――日東電工事件（令和３．７．３０大阪高判）＜労働判例研究１４２７＞,大阪高,20210730,1,28293161;28293479,matched_multi
issn:0448-0791#1576#p154,就労継続支援Ａ型事業所の閉鎖に伴う整理解雇の有効性――ネオユニットほか事件（令和３．４．２８札幌高判）＜労働判例研究１４２８＞,札幌高,20210428,1,28292521,matched_unique
issn:0448-0791#1576#p158,家屋の修理費用と固定資産税評価（令和３．６．１８東京地判）＜租税判例研究５９６＞,東京地,20210618,1,29065011;29065135;29065251;29065332;29065167,matched_multi
issn:0448-0791#1576#p162,カリフォルニア州裁判所への専属的管轄合意の有効性（令和２．７．２２東京高判）＜渉外判例研究７０６＞,東京高,20200722,1,28283185;28300779;28284272;28290599;28283186,matched_multi
issn:0448-0791#1576#p2,経営判断原則と信頼の原則（令和４．５．２０大阪地判）＜会社法判例速報＞,大阪地,20220520,1,28301822;28332217;28332234;28301823,matched_multi
issn:0448-0791#1576#p4,二重派遣と労働者派遣法４０条の６――竹中工務店事件（令和４．３．３０大阪地判）＜労働判例速報＞,大阪地,20220330,1,28301642,matched_unique
issn:0448-0791#1576#p6,価格カルテルを認識していた取締役の株主代表訴訟における損害賠償責任――アスファルト合材価格カルテル株主代表訴訟事件（令和４．３．２８東京地判）＜独禁法事例速報＞,東京地,20220328,1,29069964;29069702;29070230;29069850;29070020,matched_multi
issn:0448-0791#1576#p8,特許権侵害と属地主義の原則――ＦＣ２動画事件（令和４．３．２４東京地判）＜知財判例速報＞,東京地,20220324,1,29069820;29069838;29070073;29069814;29070329,matched_multi
issn:0448-0791#1577#p10,実質所得者課税の原則と真実の法律関係（令和４．２．１東京地判）＜租税判例速報＞,東京地,20220201,1,29069430;29069568;29069460;29069348;29069398,matched_multi
issn:0448-0791#1577#p116,（１）最高裁判所裁判官国民審査法が在外国民に最高裁判所の裁判官の任命に関する国民の審査に係る審査権の行使を全く認めていないことと憲法１５条１項，７９条２項，３項 （２）国が在外国民に対して次回の最高裁判所の裁判官の任命に関する国民の審査において審査権の行使をさせないことが違法であることの確認を求める訴えの適否 （３）国会において在外国民に最高裁判所の裁判官の任命に関する国民の審査に係る審査権の行使を認める制度を創設する立法措置がとられなかったことが国家賠償法１条１項の適用上違法の評価を受けるとされた事例（令和４．５．２５最高大判）＜最高裁大法廷時の判例 民事＞,最高大,20220525,1,28301356,matched_unique
issn:0448-0791#1577#p132,弁護士賠償責任保険契約の保険金支払事由・免責事由該当性（平成３１．１．２２東京地判）＜商事判例研究３４６８＞,東京地,20190122,1,,no_match
issn:0448-0791#1577#p136,招集通知を欠いた株主総会決議が不存在とされた事例（令和元．５．２０東京地判）＜商事判例研究３４６９＞,東京地,20190520,1,28273122;29055670;29055574;29055546;29055865,matched_multi
issn:0448-0791#1577#p140,新規事業の開拓・推進と子会社への貸付け等による取締役の責任（令和元．５．２３神戸地判）＜商事判例研究３４７０＞,神戸地,20190523,1,28272448,matched_unique
issn:0448-0791#1577#p144,フリーランスへのハラスメントと安全配慮義務――アムール事件（令和４．５．２５東京地判）＜労働判例研究１４２９＞,東京地,20220525,1,29071131;29071209;29071156;29070959;29070945,matched_multi
issn:0448-0791#1577#p148,団交応諾命令に関する労働委員会の裁量――山形県・県労委（国立大学法人山形大学）事件（令和４．３．１８最高二小判）＜労働判例研究１４３０＞,最高二小,20220318,1,28300647,matched_unique
issn:0448-0791#1577#p152,相続税の課税財産と合意解除の遡及効（令和２．１０．２９東京地判）＜租税判例研究５９７＞,東京地,20201029,1,29061305;29061485;29061527;28302295;28290540,matched_multi
issn:0448-0791#1577#p156,在日米軍基地労働者に対するパワハラと損害賠償請求（令和３．１１．２２東京地判）＜渉外判例研究７０７＞,東京地,20211122,1,29067540;29068315;29067484;29067901;29067450,matched_multi
issn:0448-0791#1577#p160,警察官が日本国外に所在する蓋然性がある記録媒体にリモートアクセスをして個々の電磁的記録につき内容を確認せずに複写するなどして収集した証拠について証拠能力が肯定された事例（令和３．２．１最高二小決）＜刑事判例研究２２４＞,最高二小,20210201,1,,date_only_court_miss
issn:0448-0791#1577#p2,防衛策の相当性を欠くとして新株予約権無償割当ての差止めが認められた事例（令和４．７．２１大阪高決）＜会社法判例速報＞,大阪高,20220721,1,28302106,matched_unique
issn:0448-0791#1577#p4,労働者派遣法４０条の７の解釈と４０条の６の免脱目的の判断時期――国（大阪医療刑務所・自動車運転手）事件（令和４．６．３０大阪地判）＜労働判例速報＞,大阪地,20220630,1,28302079,matched_unique
issn:0448-0791#1577#p6,免税事業者に対する，委託代金について消費税相当額を差し引いて支払う取組と優越的地位濫用（令和４．６．２２公取委公表）＜独禁法事例速報＞,,,0,,no_extract
